"","Request.id","Pickup.point","Driver.id","Status","Request.date","Request.time","Drop.date","Drop.time","Req_weekdays","Drop_weekdays","Req.hrs","drop.hrs","timeSlot","triptime","supply_demand"
"5913",4980,"Airport",NA,"No Cars Available","2016-07-14","18:47:22",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5914",4982,"Airport",NA,"No Cars Available","2016-07-14","18:47:23",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5915",4970,"Airport",NA,"No Cars Available","2016-07-14","18:47:37",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5916",4984,"Airport",NA,"No Cars Available","2016-07-14","18:48:28",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5917",4990,"Airport",NA,"No Cars Available","2016-07-14","18:48:36",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5918",4985,"Airport",NA,"No Cars Available","2016-07-14","18:48:45",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5919",4992,"Airport",NA,"No Cars Available","2016-07-14","18:48:59",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5920",4991,"Airport",NA,"No Cars Available","2016-07-14","18:49:48",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5921",4979,"Airport",NA,"No Cars Available","2016-07-14","18:49:50",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5922",4994,"Airport",NA,"No Cars Available","2016-07-14","18:52:21",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5923",4993,"Airport",NA,"No Cars Available","2016-07-14","18:53:04",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5924",4988,"Airport",NA,"No Cars Available","2016-07-14","18:53:59",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5925",4995,"Airport",NA,"No Cars Available","2016-07-14","18:55:12",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5926",5000,"Airport",NA,"No Cars Available","2016-07-14","18:56:45",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5927",5002,"Airport",NA,"No Cars Available","2016-07-14","18:56:55",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5928",5004,"Airport",NA,"No Cars Available","2016-07-14","18:57:20",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5929",5006,"Airport",NA,"No Cars Available","2016-07-14","18:57:54",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5930",5007,"Airport",NA,"No Cars Available","2016-07-14","18:58:17",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5931",5003,"Airport",NA,"No Cars Available","2016-07-14","18:58:31",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5932",5009,"Airport",NA,"No Cars Available","2016-07-14","19:00:24",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5933",4999,"Airport",NA,"No Cars Available","2016-07-14","19:01:06",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5934",5008,"Airport",NA,"No Cars Available","2016-07-14","19:02:20",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5935",5011,"Airport",NA,"No Cars Available","2016-07-14","19:02:20",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5936",5014,"City",NA,"No Cars Available","2016-07-14","19:02:30",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand City"
"5937",5015,"Airport",NA,"No Cars Available","2016-07-14","19:04:05",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5938",5005,"Airport",NA,"No Cars Available","2016-07-14","19:04:18",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5939",5010,"Airport",NA,"No Cars Available","2016-07-14","19:05:28",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5940",5026,"Airport",NA,"No Cars Available","2016-07-14","19:05:47",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5941",5022,"Airport",NA,"No Cars Available","2016-07-14","19:06:09",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5942",5016,"Airport",NA,"No Cars Available","2016-07-14","19:06:13",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5943",5021,"Airport",NA,"No Cars Available","2016-07-14","19:06:43",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5944",5020,"Airport",NA,"No Cars Available","2016-07-14","19:08:13",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5945",5018,"Airport",NA,"No Cars Available","2016-07-14","19:09:22",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5946",5037,"Airport",NA,"No Cars Available","2016-07-14","19:10:01",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5947",5027,"Airport",NA,"No Cars Available","2016-07-14","19:10:41",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5948",5030,"Airport",NA,"No Cars Available","2016-07-14","19:11:50",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5949",5034,"Airport",NA,"No Cars Available","2016-07-14","19:12:03",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5950",5028,"Airport",NA,"No Cars Available","2016-07-14","19:13:31",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5951",5036,"Airport",NA,"No Cars Available","2016-07-14","19:17:42",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5952",5048,"Airport",NA,"No Cars Available","2016-07-14","19:18:29",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5953",5035,"Airport",NA,"No Cars Available","2016-07-14","19:18:43",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5954",5040,"Airport",NA,"No Cars Available","2016-07-14","19:20:18",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5955",5043,"Airport",NA,"No Cars Available","2016-07-14","19:20:59",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5956",5059,"Airport",NA,"No Cars Available","2016-07-14","19:21:15",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5957",5047,"Airport",NA,"No Cars Available","2016-07-14","19:22:15",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5958",5045,"Airport",NA,"No Cars Available","2016-07-14","19:22:50",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5959",5055,"Airport",NA,"No Cars Available","2016-07-14","19:24:18",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5960",5044,"Airport",NA,"No Cars Available","2016-07-14","19:24:24",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5961",5062,"Airport",NA,"No Cars Available","2016-07-14","19:24:34",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5962",5057,"Airport",NA,"No Cars Available","2016-07-14","19:24:50",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5963",5049,"Airport",NA,"No Cars Available","2016-07-14","19:25:41",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5964",5054,"Airport",NA,"No Cars Available","2016-07-14","19:26:40",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5965",5052,"Airport",NA,"No Cars Available","2016-07-14","19:26:41",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5966",5046,"Airport",NA,"No Cars Available","2016-07-14","19:27:26",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5967",5058,"Airport",NA,"No Cars Available","2016-07-14","19:27:35",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5968",5053,"Airport",NA,"No Cars Available","2016-07-14","19:28:12",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5969",5063,"Airport",NA,"No Cars Available","2016-07-14","19:29:37",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5970",5068,"Airport",NA,"No Cars Available","2016-07-14","19:30:46",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5971",5065,"Airport",NA,"No Cars Available","2016-07-14","19:31:43",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5972",5069,"Airport",NA,"No Cars Available","2016-07-14","19:33:02",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5973",5067,"Airport",NA,"No Cars Available","2016-07-14","19:34:56",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5974",5074,"Airport",NA,"No Cars Available","2016-07-14","19:36:02",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5975",5073,"Airport",NA,"No Cars Available","2016-07-14","19:36:34",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5976",5072,"Airport",NA,"No Cars Available","2016-07-14","19:38:32",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5977",5078,"Airport",NA,"No Cars Available","2016-07-14","19:39:27",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5978",5083,"Airport",NA,"No Cars Available","2016-07-14","19:41:27",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5979",5080,"Airport",NA,"No Cars Available","2016-07-14","19:44:00",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5980",5085,"Airport",NA,"No Cars Available","2016-07-14","19:44:45",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5981",5077,"Airport",NA,"No Cars Available","2016-07-14","19:45:37",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5982",5084,"Airport",NA,"No Cars Available","2016-07-14","19:46:14",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5983",5090,"Airport",NA,"No Cars Available","2016-07-14","19:47:18",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5984",5092,"Airport",NA,"No Cars Available","2016-07-14","19:47:30",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5985",5082,"Airport",NA,"No Cars Available","2016-07-14","19:49:25",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5986",5091,"Airport",NA,"No Cars Available","2016-07-14","19:49:28",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5987",5087,"Airport",NA,"No Cars Available","2016-07-14","19:50:05",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5988",5093,"Airport",NA,"No Cars Available","2016-07-14","19:52:10",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5989",5081,"Airport",NA,"No Cars Available","2016-07-14","19:52:43",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5990",5102,"Airport",NA,"No Cars Available","2016-07-14","19:53:40",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5991",5114,"Airport",NA,"No Cars Available","2016-07-14","19:54:10",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5992",5094,"Airport",NA,"No Cars Available","2016-07-14","19:54:29",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5993",5103,"Airport",NA,"No Cars Available","2016-07-14","19:56:17",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5994",5101,"City",NA,"No Cars Available","2016-07-14","19:56:21",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand City"
"5995",5107,"City",NA,"No Cars Available","2016-07-14","19:57:06",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand City"
"5996",5119,"Airport",NA,"No Cars Available","2016-07-14","19:57:52",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5997",5104,"Airport",NA,"No Cars Available","2016-07-14","19:58:32",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5998",5109,"Airport",NA,"No Cars Available","2016-07-14","19:59:18",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"5999",5112,"Airport",NA,"No Cars Available","2016-07-14","19:59:48",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"6000",5117,"Airport",NA,"No Cars Available","2016-07-14","19:59:48",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"6001",5099,"Airport",NA,"No Cars Available","2016-07-14","19:59:58",NA,NA,"Thu",NA,20,NA,"Late-evening",NA,"Demand Airport"
"6002",5118,"City",NA,"No Cars Available","2016-07-14","20:00:48",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand City"
"6003",5106,"Airport",NA,"No Cars Available","2016-07-14","20:00:55",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6004",5110,"Airport",NA,"No Cars Available","2016-07-14","20:02:23",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6005",5111,"Airport",NA,"No Cars Available","2016-07-14","20:03:50",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6006",5120,"Airport",NA,"No Cars Available","2016-07-14","20:04:55",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6007",5121,"Airport",NA,"No Cars Available","2016-07-14","20:06:35",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6008",5123,"Airport",NA,"No Cars Available","2016-07-14","20:06:40",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6009",5124,"Airport",NA,"No Cars Available","2016-07-14","20:07:58",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6010",5127,"Airport",NA,"No Cars Available","2016-07-14","20:08:34",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6011",5126,"Airport",NA,"No Cars Available","2016-07-14","20:09:06",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6012",5125,"Airport",NA,"No Cars Available","2016-07-14","20:09:13",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6013",5113,"City",NA,"No Cars Available","2016-07-14","20:09:49",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand City"
"6014",5130,"Airport",NA,"No Cars Available","2016-07-14","20:10:11",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6015",5129,"Airport",NA,"No Cars Available","2016-07-14","20:10:31",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6016",5138,"Airport",NA,"No Cars Available","2016-07-14","20:12:41",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6017",5128,"Airport",NA,"No Cars Available","2016-07-14","20:12:46",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6018",5131,"City",NA,"No Cars Available","2016-07-14","20:13:12",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand City"
"6019",5134,"Airport",NA,"No Cars Available","2016-07-14","20:13:32",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6020",5137,"Airport",NA,"No Cars Available","2016-07-14","20:13:35",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6021",5143,"Airport",NA,"No Cars Available","2016-07-14","20:14:35",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6022",5140,"Airport",NA,"No Cars Available","2016-07-14","20:14:50",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6023",5139,"Airport",NA,"No Cars Available","2016-07-14","20:15:50",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6024",5135,"Airport",NA,"No Cars Available","2016-07-14","20:16:25",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6025",5146,"Airport",NA,"No Cars Available","2016-07-14","20:16:45",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6026",5148,"Airport",NA,"No Cars Available","2016-07-14","20:18:17",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6027",5151,"Airport",NA,"No Cars Available","2016-07-14","20:19:48",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6028",5136,"Airport",NA,"No Cars Available","2016-07-14","20:20:39",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6029",5147,"Airport",NA,"No Cars Available","2016-07-14","20:21:30",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6030",5159,"Airport",NA,"No Cars Available","2016-07-14","20:22:44",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6031",5152,"Airport",NA,"No Cars Available","2016-07-14","20:23:19",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6032",5162,"Airport",NA,"No Cars Available","2016-07-14","20:24:20",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6033",5161,"Airport",NA,"No Cars Available","2016-07-14","20:24:33",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6034",5150,"Airport",NA,"No Cars Available","2016-07-14","20:26:03",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6035",5156,"Airport",NA,"No Cars Available","2016-07-14","20:26:14",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6036",5155,"Airport",NA,"No Cars Available","2016-07-14","20:26:22",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6037",5158,"Airport",NA,"No Cars Available","2016-07-14","20:27:10",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6038",5170,"Airport",NA,"No Cars Available","2016-07-14","20:29:01",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6039",5165,"Airport",NA,"No Cars Available","2016-07-14","20:30:55",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6040",5169,"Airport",NA,"No Cars Available","2016-07-14","20:31:29",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6041",5157,"Airport",NA,"No Cars Available","2016-07-14","20:31:56",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6042",5177,"Airport",NA,"No Cars Available","2016-07-14","20:33:07",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6043",5167,"Airport",NA,"No Cars Available","2016-07-14","20:33:29",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6044",5173,"Airport",NA,"No Cars Available","2016-07-14","20:33:48",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6045",5168,"Airport",NA,"No Cars Available","2016-07-14","20:33:53",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6046",5166,"Airport",NA,"No Cars Available","2016-07-14","20:34:28",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6047",5183,"Airport",NA,"No Cars Available","2016-07-14","20:34:55",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6048",5178,"Airport",NA,"No Cars Available","2016-07-14","20:35:30",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6049",5180,"Airport",NA,"No Cars Available","2016-07-14","20:36:38",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6050",5179,"Airport",NA,"No Cars Available","2016-07-14","20:37:22",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6051",5172,"Airport",NA,"No Cars Available","2016-07-14","20:37:49",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6052",5182,"Airport",NA,"No Cars Available","2016-07-14","20:38:19",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6053",5181,"Airport",NA,"No Cars Available","2016-07-14","20:39:20",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6054",5187,"Airport",NA,"No Cars Available","2016-07-14","20:42:36",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6055",5189,"Airport",NA,"No Cars Available","2016-07-14","20:44:16",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6056",5186,"Airport",NA,"No Cars Available","2016-07-14","20:45:34",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6057",5191,"City",NA,"No Cars Available","2016-07-14","20:46:54",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand City"
"6058",5188,"Airport",NA,"No Cars Available","2016-07-14","20:48:19",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6059",5196,"Airport",NA,"No Cars Available","2016-07-14","20:48:23",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6060",5190,"Airport",NA,"No Cars Available","2016-07-14","20:49:42",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6061",5201,"Airport",NA,"No Cars Available","2016-07-14","20:50:20",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6062",5197,"Airport",NA,"No Cars Available","2016-07-14","20:50:35",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6063",5195,"Airport",NA,"No Cars Available","2016-07-14","20:50:45",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6064",5192,"Airport",NA,"No Cars Available","2016-07-14","20:52:06",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6065",5211,"Airport",NA,"No Cars Available","2016-07-14","20:52:29",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6066",5204,"City",NA,"No Cars Available","2016-07-14","20:53:20",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand City"
"6067",5203,"Airport",NA,"No Cars Available","2016-07-14","20:54:01",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6068",5206,"Airport",NA,"No Cars Available","2016-07-14","20:54:14",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6069",5212,"Airport",NA,"No Cars Available","2016-07-14","20:55:44",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6070",5218,"Airport",NA,"No Cars Available","2016-07-14","20:56:01",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6071",5205,"Airport",NA,"No Cars Available","2016-07-14","20:56:53",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6072",5215,"Airport",NA,"No Cars Available","2016-07-14","20:58:21",NA,NA,"Thu",NA,21,NA,"Late-evening",NA,"Demand Airport"
"6073",5213,"Airport",NA,"No Cars Available","2016-07-14","21:01:14",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6074",5229,"Airport",NA,"No Cars Available","2016-07-14","21:02:42",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6075",5223,"Airport",NA,"No Cars Available","2016-07-14","21:03:46",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6076",5220,"Airport",NA,"No Cars Available","2016-07-14","21:04:06",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6077",5222,"Airport",NA,"No Cars Available","2016-07-14","21:05:08",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6078",5226,"Airport",NA,"No Cars Available","2016-07-14","21:05:37",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6079",5238,"Airport",NA,"No Cars Available","2016-07-14","21:06:15",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6080",5236,"Airport",NA,"No Cars Available","2016-07-14","21:06:40",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6081",5231,"Airport",NA,"No Cars Available","2016-07-14","21:08:03",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6082",5230,"Airport",NA,"No Cars Available","2016-07-14","21:09:10",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6083",5237,"Airport",NA,"No Cars Available","2016-07-14","21:09:26",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6084",5232,"Airport",NA,"No Cars Available","2016-07-14","21:10:04",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6085",5240,"Airport",NA,"No Cars Available","2016-07-14","21:11:16",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
"6086",5233,"City",NA,"No Cars Available","2016-07-14","21:11:18",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand City"
"6087",5239,"Airport",NA,"No Cars Available","2016-07-14","21:12:36",NA,NA,"Thu",NA,22,NA,"Late-evening",NA,"Demand Airport"
